_id,l_id,r_id
15711,1113,3084
15712,1281,3084
15713,1301,3084
15714,1468,3084
15715,1837,3084
15716,1855,3084
15717,1966,3084
15718,2223,3084
15719,2478,3084
15720,102,62067
15721,187,62067
15722,227,62067
15723,413,62067
15724,444,62067
15725,646,62067
15726,669,62067
15727,902,62067
15728,966,62067
15729,1076,62067
15730,1113,62067
15731,1278,62067
15732,1376,62067
15733,1399,62067
15734,1663,62067
15735,1670,62067
15736,2182,62067
15737,2209,62067
15738,2525,62067
15739,2570,62067
15740,410,29390
15741,550,29390
15742,795,29390
15743,1026,29390
15744,1041,29390
15745,1082,29390
15746,1218,29390
15747,1244,29390
15748,1281,29390
15749,1703,29390
15750,1738,29390
15751,1754,29390
15752,1872,29390
15753,1927,29390
15754,1960,29390
15755,2074,29390
15756,2184,29390
15757,2317,29390
15758,2394,29390
15759,2426,29390
15760,13,46830
15761,314,46830
15762,372,46830
15763,380,46830
15764,867,46830
15765,1056,46830
15766,1439,46830
15767,1459,46830
15768,1680,46830
15769,1712,46830
15770,1724,46830
15771,1734,46830
15772,1744,46830
15773,1745,46830
15774,1747,46830
15775,1762,46830
15776,1763,46830
15777,1769,46830
15778,1771,46830
15779,1806,46830
15780,44,38137
15781,270,38137
15782,440,38137
15783,724,38137
15784,841,38137
15785,852,38137
15786,910,38137
15787,1046,38137
15788,1059,38137
15789,1206,38137
15790,1389,38137
15791,1511,38137
15792,1565,38137
15793,1683,38137
15794,2093,38137
15795,2115,38137
15796,2152,38137
15797,2207,38137
15798,2287,38137
15799,2425,38137
15800,197,28522
15801,221,28522
15802,290,28522
15803,361,28522
15804,440,28522
15805,737,28522
15806,874,28522
15807,976,28522
15808,990,28522
15809,997,28522
15810,1159,28522
15811,1179,28522
15812,1522,28522
15813,1759,28522
15814,1761,28522
15815,1968,28522
15816,1975,28522
15817,2019,28522
15818,2180,28522
15819,2191,28522
15820,41,30275
15821,139,30275
15822,165,30275
15823,473,30275
15824,616,30275
15825,705,30275
15826,711,30275
15827,936,30275
15828,1031,30275
15829,1206,30275
15830,1235,30275
15831,1376,30275
15832,1385,30275
15833,1409,30275
15834,1441,30275
15835,1663,30275
15836,1826,30275
15837,1839,30275
15838,2148,30275
15839,2393,30275
15840,191,35079
15841,279,35079
15842,337,35079
15843,341,35079
15844,486,35079
15845,512,35079
15846,652,35079
15847,779,35079
15848,909,35079
15849,1136,35079
15850,1302,35079
15851,1342,35079
15852,1484,35079
15853,1636,35079
15854,1641,35079
15855,1977,35079
15856,2447,35079
15857,2498,35079
15858,2563,35079
15859,2585,35079
15860,243,2016
15861,245,2016
15862,334,2016
15863,612,2016
15864,703,2016
15865,764,2016
15866,789,2016
15867,1281,2016
15868,1366,2016
15869,1500,2016
15870,1643,2016
15871,1753,2016
15872,1954,2016
15873,2082,2016
15874,2110,2016
15875,2167,2016
15876,2215,2016
15877,2282,2016
15878,2528,2016
15879,2565,2016
15880,44,44204
15881,131,44204
15882,149,44204
15883,240,44204
15884,505,44204
15885,555,44204
15886,689,44204
15887,975,44204
15888,1330,44204
15889,1540,44204
15890,1574,44204
15891,1610,44204
15892,1952,44204
15893,1987,44204
15894,2097,44204
15895,2273,44204
15896,2360,44204
15897,2367,44204
15898,2466,44204
15899,2577,44204
15900,35,53750
15901,369,53750
15902,370,53750
15903,429,53750
15904,531,53750
15905,532,53750
15906,538,53750
15907,571,53750
15908,578,53750
15909,847,53750
15910,1163,53750
15911,1763,53750
15912,1992,53750
15913,2153,53750
15914,2211,53750
15915,2227,53750
15916,2237,53750
15917,2273,53750
15918,2331,53750
15919,2374,53750
15920,72,27420
15921,452,27420
15922,719,27420
15923,726,27420
15924,1064,27420
15925,1178,27420
15926,1202,27420
15927,1359,27420
15928,1735,27420
15929,1736,27420
15930,1738,27420
15931,1739,27420
15932,1740,27420
15933,1744,27420
15934,1746,27420
15935,1747,27420
15936,1748,27420
15937,1768,27420
15938,1770,27420
15939,2382,27420
15940,36,39969
15941,44,39969
15942,139,39969
15943,172,39969
15944,220,39969
15945,352,39969
15946,726,39969
15947,834,39969
15948,1153,39969
15949,1204,39969
15950,1295,39969
15951,1301,39969
15952,1305,39969
15953,1504,39969
15954,1670,39969
15955,1696,39969
15956,1708,39969
15957,1744,39969
15958,2208,39969
15959,2381,39969
15960,102,27137
15961,240,27137
15962,464,27137
15963,481,27137
15964,488,27137
15965,512,27137
15966,559,27137
15967,733,27137
15968,946,27137
15969,1683,27137
15970,1690,27137
15971,2099,27137
15972,2123,27137
15973,2232,27137
15974,2235,27137
15975,2244,27137
15976,2248,27137
15977,2328,27137
15978,2374,27137
15979,2527,27137
15980,101,17925
15981,119,17925
15982,183,17925
15983,198,17925
15984,211,17925
15985,257,17925
15986,325,17925
15987,383,17925
15988,508,17925
15989,550,17925
15990,607,17925
15991,688,17925
15992,1091,17925
15993,1096,17925
15994,1121,17925
15995,1254,17925
15996,1337,17925
15997,1401,17925
15998,2372,17925
15999,2472,17925
16000,38,21661
16001,222,21661
16002,451,21661
16003,482,21661
16004,493,21661
16005,835,21661
16006,880,21661
16007,1032,21661
16008,1216,21661
16009,1363,21661
16010,1386,21661
16011,1399,21661
16012,1481,21661
16013,1505,21661
16014,1942,21661
16015,2148,21661
16016,2293,21661
16017,2382,21661
16018,2475,21661
16019,2480,21661
16020,298,18558
16021,305,18558
16022,306,18558
16023,310,18558
16024,387,18558
16025,646,18558
16026,694,18558
16027,897,18558
16028,1206,18558
16029,1548,18558
16030,1670,18558
16031,1673,18558
16032,1681,18558
16033,1682,18558
16034,1711,18558
16035,1746,18558
16036,1787,18558
16037,1923,18558
16038,2048,18558
16039,2074,18558
16040,137,52538
16041,151,52538
16042,284,52538
16043,492,52538
16044,751,52538
16045,1024,52538
16046,1064,52538
16047,1225,52538
16048,1309,52538
16049,1333,52538
16050,1376,52538
16051,1418,52538
16052,1474,52538
16053,1582,52538
16054,1590,52538
16055,1751,52538
16056,1949,52538
16057,2013,52538
16058,2220,52538
16059,2548,52538
16060,125,19816
16061,172,19816
16062,351,19816
16063,387,19816
16064,498,19816
16065,667,19816
16066,756,19816
16067,802,19816
16068,990,19816
16069,1009,19816
16070,1062,19816
16071,1149,19816
16072,1496,19816
16073,1622,19816
16074,1906,19816
16075,1968,19816
16076,2205,19816
16077,2289,19816
16078,2367,19816
16079,2544,19816
16080,202,13186
16081,462,13186
16082,782,13186
16083,798,13186
16084,935,13186
16085,963,13186
16086,1009,13186
16087,1087,13186
16088,1279,13186
16089,1314,13186
16090,1328,13186
16091,1487,13186
16092,1538,13186
16093,1630,13186
16094,1633,13186
16095,2020,13186
16096,2038,13186
16097,2409,13186
16098,2463,13186
16099,2483,13186
16100,41,29368
16101,133,29368
16102,216,29368
16103,220,29368
16104,400,29368
16105,412,29368
16106,712,29368
16107,882,29368
16108,1176,29368
16109,1178,29368
16110,1179,29368
16111,1191,29368
16112,1668,29368
16113,1694,29368
16114,1711,29368
16115,1718,29368
16116,1820,29368
16117,2032,29368
16118,2283,29368
16119,2304,29368
16120,51,61382
16121,67,61382
16122,170,61382
16123,457,61382
16124,465,61382
16125,486,61382
16126,799,61382
16127,824,61382
16128,967,61382
16129,1051,61382
16130,1148,61382
16131,1209,61382
16132,1342,61382
16133,1362,61382
16134,1711,61382
16135,1726,61382
16136,1775,61382
16137,1903,61382
16138,2353,61382
16139,2447,61382
16140,77,27158
16141,170,27158
16142,188,27158
16143,711,27158
16144,748,27158
16145,901,27158
16146,984,27158
16147,1011,27158
16148,1438,27158
16149,1652,27158
16150,1666,27158
16151,1670,27158
16152,1674,27158
16153,2078,27158
16154,2262,27158
16155,2272,27158
16156,2333,27158
16157,2334,27158
16158,2441,27158
16159,2467,27158
16160,26,24620
16161,39,24620
16162,284,24620
16163,367,24620
16164,454,24620
16165,597,24620
16166,804,24620
16167,878,24620
16168,929,24620
16169,962,24620
16170,1074,24620
16171,1319,24620
16172,1569,24620
16173,1700,24620
16174,1783,24620
16175,1877,24620
16176,2161,24620
16177,2321,24620
16178,2331,24620
16179,2615,24620
16180,44,33841
16181,172,33841
16182,418,33841
16183,435,33841
16184,438,33841
16185,444,33841
16186,738,33841
16187,882,33841
16188,911,33841
16189,1169,33841
16190,1295,33841
16191,1305,33841
16192,1317,33841
16193,1574,33841
16194,1828,33841
16195,1833,33841
16196,1966,33841
16197,1988,33841
16198,2497,33841
16199,2581,33841
16200,127,60394
16201,148,60394
16202,176,60394
16203,652,60394
16204,693,60394
16205,1036,60394
16206,1210,60394
16207,1281,60394
16208,1586,60394
16209,1616,60394
16210,1725,60394
16211,1734,60394
16212,2078,60394
16213,2153,60394
16214,2177,60394
16215,2182,60394
16216,2277,60394
16217,2279,60394
16218,2355,60394
16219,2398,60394
16220,44,34029
16221,351,34029
16222,444,34029
16223,486,34029
16224,614,34029
16225,1004,34029
16226,1113,34029
16227,1286,34029
16228,1295,34029
16229,1453,34029
16230,1463,34029
16231,1498,34029
16232,1502,34029
16233,1552,34029
16234,1565,34029
16235,1670,34029
16236,1966,34029
16237,1986,34029
16238,2066,34029
16239,2433,34029
16240,50,13403
16241,464,13403
16242,486,13403
16243,982,13403
16244,1049,13403
16245,1104,13403
16246,1110,13403
16247,1246,13403
16248,1371,13403
16249,1399,13403
16250,1754,13403
16251,1827,13403
16252,1932,13403
16253,1952,13403
16254,1988,13403
16255,2124,13403
16256,2133,13403
16257,2277,13403
16258,2429,13403
16259,2502,13403
16260,99,25765
16261,218,25765
16262,386,25765
16263,419,25765
16264,613,25765
16265,837,25765
16266,880,25765
16267,957,25765
16268,960,25765
16269,1025,25765
16270,1104,25765
16271,1239,25765
16272,1331,25765
16273,1347,25765
16274,1810,25765
16275,2277,25765
16276,2314,25765
16277,2353,25765
16278,2389,25765
16279,2405,25765
16280,14,7105
16281,140,7105
16282,147,7105
16283,238,7105
16284,457,7105
16285,731,7105
16286,878,7105
16287,1010,7105
16288,1077,7105
16289,1205,7105
16290,1281,7105
16291,1332,7105
16292,1420,7105
16293,1826,7105
16294,2114,7105
16295,2215,7105
16296,2464,7105
16297,2470,7105
16298,2475,7105
16299,2562,7105
16300,45,17561
16301,220,17561
16302,267,17561
16303,479,17561
16304,488,17561
16305,743,17561
16306,757,17561
16307,855,17561
16308,971,17561
16309,1270,17561
16310,1286,17561
16311,1402,17561
16312,1506,17561
16313,1572,17561
16314,1783,17561
16315,1869,17561
16316,1910,17561
16317,2119,17561
16318,2293,17561
16319,2475,17561
16320,61,22250
16321,87,22250
16322,761,22250
16323,852,22250
16324,863,22250
16325,887,22250
16326,907,22250
16327,915,22250
16328,918,22250
16329,977,22250
16330,1074,22250
16331,1193,22250
16332,1354,22250
16333,1363,22250
16334,1623,22250
16335,1748,22250
16336,2016,22250
16337,2074,22250
16338,2141,22250
16339,2167,22250
16340,50,62523
16341,220,62523
16342,253,62523
16343,363,62523
16344,431,62523
16345,440,62523
16346,646,62523
16347,780,62523
16348,822,62523
16349,871,62523
16350,884,62523
16351,941,62523
16352,1185,62523
16353,1545,62523
16354,2243,62523
16355,2276,62523
16356,2425,62523
16357,2426,62523
16358,2451,62523
16359,2536,62523
16360,11,24071
16361,189,24071
16362,398,24071
16363,486,24071
16364,501,24071
16365,541,24071
16366,752,24071
16367,816,24071
16368,936,24071
16369,1206,24071
16370,1500,24071
16371,1705,24071
16372,1710,24071
16373,1738,24071
16374,1840,24071
16375,1929,24071
16376,2213,24071
16377,2234,24071
16378,2411,24071
16379,2504,24071
16380,105,41917
16381,284,41917
16382,294,41917
16383,309,41917
16384,387,41917
16385,438,41917
16386,556,41917
16387,673,41917
16388,687,41917
16389,1200,41917
16390,1305,41917
16391,1330,41917
16392,1337,41917
16393,1366,41917
16394,1652,41917
16395,1727,41917
16396,1897,41917
16397,2378,41917
16398,2393,41917
16399,2529,41917
16400,0,21169
16401,243,21169
16402,726,21169
16403,825,21169
16404,918,21169
16405,1220,21169
16406,1348,21169
16407,1611,21169
16408,1622,21169
16409,1630,21169
16410,1634,21169
16411,1635,21169
16412,1636,21169
16413,1649,21169
16414,1810,21169
16415,1969,21169
16416,1982,21169
16417,2218,21169
16418,2387,21169
16419,2451,21169
16420,265,3368
16421,391,3368
16422,436,3368
16423,646,3368
16424,997,3368
16425,1127,3368
16426,1157,3368
16427,1177,3368
16428,1182,3368
16429,1243,3368
16430,1267,3368
16431,1826,3368
16432,1837,3368
16433,1846,3368
16434,1900,3368
16435,1970,3368
16436,2379,3368
16437,2385,3368
16438,2388,3368
16439,2459,3368
16440,41,46985
16441,67,46985
16442,103,46985
16443,287,46985
16444,337,46985
16445,577,46985
16446,788,46985
16447,870,46985
16448,988,46985
16449,1025,46985
16450,1076,46985
16451,1255,46985
16452,1473,46985
16453,1515,46985
16454,1719,46985
16455,1771,46985
16456,1826,46985
16457,1999,46985
16458,2419,46985
16459,2464,46985
16460,194,15733
16461,448,15733
16462,582,15733
16463,738,15733
16464,847,15733
16465,885,15733
16466,974,15733
16467,1059,15733
16468,1109,15733
16469,1191,15733
16470,1328,15733
16471,1509,15733
16472,1541,15733
16473,1592,15733
16474,1797,15733
16475,2153,15733
16476,2156,15733
16477,2175,15733
16478,2291,15733
16479,2607,15733
16480,57,15752
16481,248,15752
16482,284,15752
16483,290,15752
16484,358,15752
16485,486,15752
16486,542,15752
16487,573,15752
16488,597,15752
16489,781,15752
16490,1246,15752
16491,1253,15752
16492,1556,15752
16493,1602,15752
16494,1845,15752
16495,2065,15752
16496,2208,15752
16497,2410,15752
16498,2433,15752
16499,2452,15752
16500,44,37854
16501,130,37854
16502,599,37854
16503,747,37854
16504,749,37854
16505,947,37854
16506,1184,37854
16507,1335,37854
16508,1366,37854
16509,1376,37854
16510,1379,37854
16511,1605,37854
16512,1720,37854
16513,1743,37854
16514,2153,37854
16515,2165,37854
16516,2317,37854
16517,2498,37854
16518,2514,37854
16519,2613,37854
16520,190,12891
16521,198,12891
16522,266,12891
16523,394,12891
16524,476,12891
16525,721,12891
16526,791,12891
16527,945,12891
16528,961,12891
16529,1089,12891
16530,1430,12891
16531,1674,12891
16532,1899,12891
16533,2023,12891
16534,2302,12891
16535,2306,12891
16536,2308,12891
16537,2312,12891
16538,2314,12891
16539,2602,12891
16540,12,29541
16541,150,29541
16542,278,29541
16543,288,29541
16544,377,29541
16545,411,29541
16546,701,29541
16547,979,29541
16548,1314,29541
16549,1521,29541
16550,1853,29541
16551,1948,29541
16552,2006,29541
16553,2026,29541
16554,2233,29541
16555,2335,29541
16556,2365,29541
16557,2422,29541
16558,2423,29541
16559,2480,29541
16560,188,9538
16561,198,9538
16562,206,9538
16563,496,9538
16564,551,9538
16565,646,9538
16566,752,9538
16567,778,9538
16568,793,9538
16569,883,9538
16570,941,9538
16571,1020,9538
16572,1069,9538
16573,1458,9538
16574,2008,9538
16575,2185,9538
16576,2241,9538
16577,2271,9538
16578,2282,9538
16579,2286,9538
16580,41,51613
16581,74,51613
16582,181,51613
16583,184,51613
16584,207,51613
16585,280,51613
16586,309,51613
16587,457,51613
16588,551,51613
16589,691,51613
16590,694,51613
16591,737,51613
16592,743,51613
16593,1007,51613
16594,1090,51613
16595,1846,51613
16596,1908,51613
16597,1925,51613
16598,2015,51613
16599,2451,51613
16600,29,33475
16601,50,33475
16602,119,33475
16603,265,33475
16604,455,33475
16605,552,33475
16606,618,33475
16607,643,33475
16608,828,33475
16609,1011,33475
16610,1243,33475
16611,1484,33475
16612,1869,33475
16613,1956,33475
16614,2007,33475
16615,2026,33475
16616,2263,33475
16617,2359,33475
16618,2405,33475
16619,2475,33475
16620,478,58216
16621,724,58216
16622,779,58216
16623,1703,58216
16624,1713,58216
16625,1717,58216
16626,1725,58216
16627,1738,58216
16628,1748,58216
16629,1753,58216
16630,1781,58216
16631,1812,58216
16632,1813,58216
16633,1817,58216
16634,1890,58216
16635,2002,58216
16636,2043,58216
16637,2118,58216
16638,2300,58216
16639,2520,58216
16640,349,36977
16641,384,36977
16642,400,36977
16643,486,36977
16644,749,36977
16645,837,36977
16646,1139,36977
16647,1146,36977
16648,1186,36977
16649,1216,36977
16650,1217,36977
16651,1307,36977
16652,1320,36977
16653,1325,36977
16654,1385,36977
16655,1448,36977
16656,1605,36977
16657,1613,36977
16658,2101,36977
16659,2384,36977
16660,81,17170
16661,119,17170
16662,180,17170
16663,188,17170
16664,241,17170
16665,284,17170
16666,454,17170
16667,483,17170
16668,512,17170
16669,524,17170
16670,730,17170
16671,784,17170
16672,804,17170
16673,968,17170
16674,1097,17170
16675,1116,17170
16676,1419,17170
16677,2023,17170
16678,2054,17170
16679,2373,17170
16680,77,3637
16681,494,3637
16682,530,3637
16683,819,3637
16684,1150,3637
16685,1433,3637
16686,1544,3637
16687,1571,3637
16688,2023,3637
16689,2080,3637
16690,2093,3637
16691,2107,3637
16692,2111,3637
16693,2123,3637
16694,2134,3637
16695,2147,3637
16696,2164,3637
16697,2414,3637
16698,2434,3637
16699,2613,3637
16700,310,21306
16701,378,21306
16702,490,21306
16703,583,21306
16704,636,21306
16705,1311,21306
16706,1448,21306
16707,1733,21306
16708,1769,21306
16709,1828,21306
16710,1860,21306
16711,1862,21306
16712,1864,21306
16713,1869,21306
16714,1870,21306
16715,2049,21306
16716,2267,21306
16717,2381,21306
16718,2461,21306
16719,2549,21306
16720,122,24920
16721,173,24920
16722,403,24920
16723,438,24920
16724,757,24920
16725,966,24920
16726,984,24920
16727,1098,24920
16728,1102,24920
16729,1190,24920
16730,1515,24920
16731,1658,24920
16732,1662,24920
16733,1788,24920
16734,1803,24920
16735,1910,24920
16736,1944,24920
16737,2040,24920
16738,2199,24920
16739,2430,24920
16740,223,45601
16741,240,45601
16742,300,45601
16743,452,45601
16744,577,45601
16745,652,45601
16746,703,45601
16747,726,45601
16748,881,45601
16749,1238,45601
16750,1243,45601
16751,1590,45601
16752,1873,45601
16753,2021,45601
16754,2155,45601
16755,2209,45601
16756,2240,45601
16757,2324,45601
16758,2347,45601
16759,2462,45601
16760,50,32346
16761,284,32346
16762,340,32346
16763,453,32346
16764,512,32346
16765,582,32346
16766,835,32346
16767,979,32346
16768,1103,32346
16769,1151,32346
16770,1202,32346
16771,1235,32346
16772,1317,32346
16773,1321,32346
16774,1332,32346
16775,1754,32346
16776,1900,32346
16777,2200,32346
16778,2357,32346
16779,2615,32346
16780,66,26909
16781,77,26909
16782,80,26909
16783,297,26909
16784,487,26909
16785,581,26909
16786,676,26909
16787,713,26909
16788,790,26909
16789,964,26909
16790,972,26909
16791,1121,26909
16792,1284,26909
16793,1465,26909
16794,1554,26909
16795,1765,26909
16796,1805,26909
16797,2043,26909
16798,2506,26909
16799,2538,26909
16800,119,11299
16801,243,11299
16802,278,11299
16803,332,11299
16804,337,11299
16805,416,11299
16806,641,11299
16807,646,11299
16808,748,11299
16809,793,11299
16810,951,11299
16811,1129,11299
16812,1281,11299
16813,1793,11299
16814,2110,11299
16815,2114,11299
16816,2201,11299
16817,2224,11299
16818,2413,11299
16819,2473,11299
16820,58,13251
16821,102,13251
16822,132,13251
16823,232,13251
